,name,Summary,actors,director,BigCategory,SmallCategory,Category,runningtime,SMRY,vod_name
2208,아는여자,"한때 잘 나가던 투수였지만 현재는 프로야구 2군에 소속된 별볼일 없는 외야수 동치성. 애인에게 갑작스런 이별을 통고 받은 날, 설상가상으로 3개월 시한부 판정까지 받는다. 실연의 상처는 시간이 해결해준다고? 치성에게는 해당사항... 없다. 엉망진창이 되어버린 마음으로 단골 Bar를 찾아가 술 석잔에 엉망진창으로 취해버렸다. 눈떠보니 여관 방. 낯익은 바텐더는 치성에게 주사가 없음을 알려주며, 그를 접어서 봉투에 담아왔다고도 한다. 참 이상한 여자다. 다음날 야구연습을 마치고 돌아오는 길, 라디오에서 들려오는 사연이 어쩐지 낯설지가 않다. 지난 밤 남자의 이야기가 '필기 공주'의 사연으로 흘러나온 것이다. 덧붙여지는 사랑 고백. '나를 아.는.여.자.? 진짜 이상한 여자다.' 주업은 100% 당첨률의 라디오 사연 응모, 부업으로 바텐더를 하고 있는 여자 한이연. 10여년 전, 치성과 이웃 사촌이 되던 날부터 그의 발자국을 세어가며 조금씩 계속된 사랑. 그런데 어제, 술도 못 먹는 그 남자가 찾아와 갑자기 술을 달라고 했다. 그냥 만원어치만. 아니나 다를까, 거푸 세 잔을 마시곤 그 자리에서 정신을 잃었다. 할 수 없이 그를 여관으로 옮겼고, 잠든 그를 멍하니 지켜보다가 곁에 누워보았다. 하지만, 미친 듯 방망이질 치는 내 심장 소리에 그 남자가 깰까 봐 슬그머니 여관을 나왔다. 그 사람 옆에 더 있고 싶었는데.. 그냥 나왔다. 다시 아침. 처음 모습 그대로 아직 잠 들어있는 치성. 이 남자 주사도 없네... 부스스 눈을 뜨더니 나를 똑바로 쳐다보며 아는 체를 한다. ""어? 바텐더?"" 난생 처음으로 그 남자와 눈맞은 기쁨을 라디오에 실어보냈다. 경품으로 날아온 휴대폰. 남자에게 건네며, 전화번호 입수. 또 다른 프로에서 받은 식사권과 영화표로 데이트 신청도 성공. 어느새 그 남자와 나 사이, 39 발자국으로 좁혀졌다. 이제 남은 것은 하나. 그냥 좀 '아는 여자'말고 그 남자 가슴속 특.별.한 여.자이고 싶다.","정재영,이나영,임하룡,박준서",,영화,로맨틱코미디,영화,1:47,"한때 잘 나가던 투수였지만 현재는 프로야구 2군에 소속된 별 볼 일 없는 외야수 동치성. 애인에게 갑작스럽게 이별을 통보받은 날, 설상가상으로 3개월 시한부 판정까지 받는데...",아는여자
2209,레온,"사내 최고 몸매를 지녔지만 울트라 초특급 소심녀인 ‘아사히나 식품’의 파견직 ‘레온’(강지영). 아사히나 식품을 최고의 회사로 이끈 성공한 경영자이지만, 매일 여직원들에게 희롱을 일삼는 변태 사장 ‘아사히나 레오’(다케나카 나오토). 사랑하는 남자에게 버림 받고, 직장도 짤리게 된 레온은 집으로 돌아가던 중 아사히나 사장의 차에 치이게 된다. 그 자동차 사고로 목숨은 구하지만 얼굴도, 성격도, 몸매도 정 반대인 소심미녀와 성희롱 마왕 아저씨의 영혼이 바뀌게 되는데… 주변사람들을 완전히 속이고 하루 빨리 원래의 몸을 되찾을 수 있을까?","강지영,타케나카 나오토,야마자키 이쿠사부로,요시자와 료,오오마사 아야 ,사이토 신지,하라 미키에 ,카와이 아오바",,영화,로맨틱코미디,영화,1:39,"남자에게 버림받고, 직장도 잘리게 된 레온은 집으로 돌아가다가 아사히나 사장의 차에 치인다. 목숨은 구하지만, 얼굴도 성격도 몸매도 정반대인 소심 미녀와 성희롱 마왕 아저씨의 영혼이 바뀐다. 주변 사람들을 완전히 속이고 하루빨리 원래의 몸을 되찾을 수 있을까?",레온
2210,위험한상견례,"은퇴를 앞둔 강력반 형사 아빠, 과학수사팀 리더 큰 언니, 경찰대학 교수 형부, 강력반 형사 둘째 언니, 온 가족이 경찰공무원인 집안의 막내, 전직 국가대표 펜싱선수이자 강남경찰서 마약 3팀 팀장 영희. … 7년 째 경찰고시생 남친 뒷바라지 중. 古(고)문화재 전문털이범 아빠, 각종 문서 위조 전문가 엄마 온 가족이 지명수배자인 집안의 귀한 외아들로 천재적 범죄성의 강점만을 물려받은 철수. … 7년 째 경찰공무원 시험 준비 중. 공직생활 동안 평생 쫓던 지명수배자의 아들은 사위로는 절대 안돼! VS 철두철미한 방해공작(?)! 내 자식을 절대 경찰이 되게 할 수 없어! 4월, 뼈대부터 너~무 다른 두 집안의 피할 수 없는 대결이 시작된다!","송새벽,이시영,백윤식,김수미",,영화,로맨틱코미디,영화,,순정만화 작가인 전라도 순수 청년 현준. 펜팔에서 만난 경상도 여인 다홍과 알콩달콩 연애하며 사랑을 키워가던 그는 아버지의 강요로 선을 봐야 한다는 다홍의 말에 그녀와 결혼을 결심하는데... 사랑을 쟁취하기 위한 한 남자의 위험한 상견례가 시작된다.,위험한상견례
2211,그녀를믿지마세요,"깜찍한 외모, 순수한 미소, 유려한 말솜씨..100% 완벽美를 자랑하는 그녀, 영주. 하지만 그녀 본색은 고단수 사기경력으로 별을 달고 있는 터프걸. 영주는 가석방 심사를 탁월한 연기력으로 가볍게 통과한다. 출감하자마자 영주는 유일한 혈육인 언니결혼선물로 준비해둔 목공예 기러기 한쌍을 들고 부산행 기차에 오르는데. 한편, 용강마을 약사인 희철 역시 여친에게 프로포즈할 반지를 들고 부산으로 가던 중 영주를 만나게 된다. 첫 만남부터 영주에게 치한으로 오인 받아 죽도록 맞는 것도 모자라 낯선 남자에게 반지까지 소매치기 당한 희철. 가석방 중인 영주는 도둑으로 몰리지 않기 위해 다시 반지를 찾아주려 하지만 이 와중에 그녀의 짐 가방과 희철의 반지가 뒤바뀌고 만다. 잃어버린 가방을 찾아야 한다는 일념 하에 용강마을에 들어선 영주. 하지만 한번 꼬인 것이 어디 쉽게 풀리랴. 희철의 가족들은 반지를 가지고 나타난 영주를 희철의 애인으로 오인하고 진실을 밝히기엔 뒤가 깨림직한 그녀는 결국 약혼녀 연기에 돌입하고 만다. 여친에게 프로포즈도 못하고 집으로 돌아온 희철은 영주의 의도치 않은 사기극에 분노하지만 이미 한발 늦은 상태. 희철은 가족 뿐 아니라 마을 사람들에게 순진한 여인을 버린 파렴치한으로 찍히고 마침내 집에서 쫓겨나는 신세가 된다. 이제 영주와 희철, 진실과 거짓의 대결이 본격적으로 시작되는데...","강동원,김하늘",,영화,로맨틱코미디,영화,1:55,"깜찍한 외모, 순수한 미소, 유려한 말솜씨. 100퍼센트 완벽미를 자랑하는 그녀 영주. 하지만 그녀 본색은 고단수 사기 경력으로 별을 달고 있는 터프 걸. 영주는 가석방 심사를 탁월한 연기력으로 가볍게 통과한다. 출감하자마자 영주는 부산행 기차에 오르는데...",그녀를믿지마세요
2212,마멀레이드 보이,"고등학생 ‘미키’는 부모님의 갑작스러운 이혼과 동시에 하와이 여행에서 만난 ‘마츠우라’부부와 서로의 파트너를 교환하여 재혼한다는 소식을 듣는다. 게다가 ‘마츠우라’부부의 아들 ‘유우’까지, 6명이서 함께 살게 된다? 졸지에 동급생과 이복 남매가 된 두 사람. 납득할 수 없었던 이 기묘한 동거 생활 중, 서로를 향한 묘한 감정이 싹트는데...? WHAT 'S? 마멀레이드? 달지만 껍질 부분은 약간 쓴맛이 나는 오렌지, 귤, 레몬 과즙과 껍질을 포함하여 만든 잼.","사쿠라이 히나코,요시자와 료,사토 타이키,유우키 미오,츠즈이 미치타카,타니하라 쇼스케,단 레이,나카야마 미호",,영화,멜로,영화,2:07,"하와이 여행에서 만난 두 가족의 부모가 서로의 파트너를 교환하여 재혼하게 되면서, 고등학생 미키와 유우는 졸지에 한 지붕 아래 6명이서 이상한 공동생활을 하게 된다. 이복 남매가 된 미키와 유우. 이 기묘한 상황 속에, 서로를 향한 묘한(?) 감정이 싹트기 시작하는데...",마멀레이드 보이
2213,위드,시간이 멈춘 어느 인천의 어느 섬마을에 간암 말기 판정을 받은 젊은 소설 작가(혁)가 마지막 유작을 쓰기 위해 작은 펜션에 도착한다. 혁은 그곳에서 1년 전에 세상을 떠난 약혼녀(미주)의 얼굴을 다시 보게 된다. 그러나 알고 보니 그녀의 이름은 '란'으로 섬마을 티켓 다방에서 불행한 삶을 살고 있었다. 혁의 삶이 얼마 남지 않은 것을 알게 된 '란'은 티켓 다방의 조폭 사장에게 한달만 '혁'과 함께 지내고 싶으니 휴가를 달라고 간청을 하지만 일정 금액을 상납해야만 하는 조폭 두목으로서는 그럴 수 없는 상황이다. 함께 있는 다방의 언니는 말을 하지 못하는 벙어리인 '란'의 아픔을 조금이라도 달래주기 위하여 선물받은 다이아몬드 반지를 팔아 상납금을 마련하고자 하는데...,"하소미,어현규,김병춘,조경미,강원호,맹진하,김계형",,영화,멜로,영화,,간암 말기 판정을 받은 젊은 소설 작가가 마지막 유작을 쓰기 위해 작은 펜션에 도착한다. 혁은 그곳에서 1년 전에 세상을 떠난 약혼녀의 얼굴을 다시 보게 된다. 그러나 알고 보니 그녀의 이름은 란으로 섬마을 티켓 다방에서 불행한 삶을 살고 있는데...,위드
2214,플로리다반점,"대학 신입생 해원, 그가 사는 게스트하우스 위가 매우 수상하다. 게스트하우스 옥상까지 이어진 손님들을 따라 올라가면 서울의 전경을 가득 품은 루프탑 레스토랑 플로리다 반점이 있다. 플로리다반점의 꽃미남 4인방과 후루룩 짜장면을 먹는 소리로 해원의 저신이 아득해질 때, 수타를 치는 은규의 모습을 보고 해원의 심장은 요동친다! 꼬르륵~ 탁!탁! 해원과 은규의 아슬아슬 면달 당기는 로맨스스토리!","유환,차우민,문강혁",,영화,멜로,영화,0:01,"대학 신입생 해원. 루프탑 레스토랑 플로리다 반점 아래 게스트하우스에 산다. 플로리다 반점 꽃미남 4인방 중, 수타 치는 은규의 모습을 보고 해원의 심장은 요동치는데...",플로리다반점
2215,어느날,"아내가 죽은 후 삶의 희망을 잃고 살아가던 보험회사 과장 ‘강수’. 회사로 복귀한 그는 교통사고로 혼수상태에 빠진 ‘미소’의 사건을 맡게 된다. ‘강수’는 사고 조사를 위해 병원을 찾아가고, 그 곳에서 스스로 ‘미소’라고 주장하는 한 여자를 만나게 된다. 자꾸만 자신에게만 보이는 ‘미소’를 수상하게 여긴 ‘강수’는 그녀가 다른 사람들 눈에 보이지 않는 영혼이라는 사실을 알게 되는데… “제가 보여요?” 어느날, 새로운 세상이 보이기 시작했다 교통사고 후 의식을 잃었다가 병원에서 깨어난 ‘미소’는 병실에 누워있는 자신의 모습을 보고 스스로가 영혼이 되었다는 사실을 깨닫게 된다. 생전 처음 새로운 세상을 보기 시작한 ‘미소’는 유일하게 자신을 볼 수 있는 ‘강수’를 만나게 되고 그동안 간절히 이루고 싶었던 소원을 들어달라고 부탁하는데..","김남길,천우희,정선경,임화영,박희본,정순원,김예준,민무제",,영화,멜로,영화,,"어느 날, 나에게만 그녀가 보이기 시작했다. 아내가 죽은 후 삶의 희망을 잃고 살아가던 보험회사 과장 강수. 회사로 복귀한 그는 사고로 혼수상태에 빠진 미소의 사건을 맡게 된다. 강수는 조사를 위해 병원을 찾아가고, 그곳에서 미소라고 주장하는 여자를 만나게 되는데...",어느날
2216,헤어질 결심,"산 정상에서 추락한 한 남자의 변사 사건. 담당 형사 '해준'(박해일)은 사망자의 아내 '서래'(탕웨이)와 마주하게 된다. ""산에 가서 안 오면 걱정했어요, 마침내 죽을까 봐."" 남편의 죽음 앞에서 특별한 동요를 보이지 않는 '서래'. 경찰은 보통의 유가족과는 다른 '서래'를 용의선상에 올린다. '해준'은 사건 당일의 알리바이 탐문과 신문, 잠복수사를 통해 '서래'를 알아가면서 그녀에 대한 관심이 점점 커져가는 것을 느낀다. 한편, 좀처럼 속을 짐작하기 어려운 '서래'는 상대가 자신을 의심한다는 것을 알면서도 조금의 망설임도 없이 '해준'을 대하는데…. 진심을 숨기는 용의자 용의자에게 의심과 관심을 동시에 느끼는 형사 그들의 &lt;헤어질 결심&gt;","박해일,탕웨이",,영화,멜로,영화,2:18,"산 정상에서 추락한 한 남자의 변사 사건. 담당 형사 해준은 사망자의 아내 서래와 마주하게 된다. 산에 가서 안 오면 걱정했어요, 마침내 죽을까 봐... 남편의 죽음 앞에서 특별한 동요를 보이지 않는 서래인데...",헤어질 결심
2217,사랑의 무덤,"절 앞을 지나가는 이름 모를 그녀를 짝사랑하는 유타는 아버지의 뒤를 이어 절의 주지가 되었다. 그런 그를 짝사랑하는 소꿉친구, 유카. 하지만 그녀의 고백을 유타는 거절한다. 유타는 친구가 소개팅 앱에서 이름 모를 그녀를 만났다는 얘기를 듣는데...",오구라 유나,,영화,멜로,영화,2:08,"절 앞을 지나가는 이름 모를 그녀를 짝사랑하는 유타는 아버지의 뒤를 이어 절의 주지가 되었다. 그런 그를 짝사랑하는 소꿉친구, 유카. 하지만 그녀의 고백을 유타는 거절한다. 유타는 친구가 소개팅 앱에서 이름 모를 그녀를 만났다는 얘기를 듣는데...",사랑의 무덤
2218,아홉수 로맨스,"아역배우 출신 ‘서연’, 승무원 ‘희주’, 펀드매니저 ‘가희’, 어린이 극단장 ‘보영’. 29살 동갑내기 10년 지기 네 친구들은 모두 순탄치 않은 연애로 골치다. 고구마 썸남, 헛바람 공시생 남친, 쿨병 파트너, 철부지 연하 남친, 4인 4색 바람 잘날 없는 아홉수 연애사… 스물의 아홉수, 청춘의 끝? 아니 새로운 시작! 너랑 안 만나면 좋은 일이 생길 거야!","조한나,이다해,강나리,이새별",,영화,멜로,영화,1:30,"아역배우 출신 서연, 승무원 희주, 펀드매니저 가희, 어린이 극단장 보영. 29살 동갑내기 10년 지기 네 친구들은 모두 순탄치 않은 연애로 골치다. 고구마 썸남, 헛바람 공시생 남친, 쿨병 파트너, 철부지 연하 남친, 4인 4색 바람 잘날 없는 아홉수 연애사…",아홉수 로맨스
2219,어바웃타임,"모태솔로 팀(돔놀 글리슨)은 성인이 된 날, 아버지(빌 나이)로부터 놀랄만한 가문의 비밀을 듣게 된다. 바로 시간을 되돌릴 수 있는 능력이 있다는 것! 그것이 비록 히틀러를 죽이거나 여신과 뜨거운 사랑을 할 수는 없지만, 여자친구는 만들어 줄 순 있으리.. 꿈을 위해 런던으로 간 팀은 우연히 만난 사랑스러운 여인 메리에게 첫눈에 반하게 된다. 그녀의 사랑을 얻기 위해 자신의 특별한 능력을 마음껏 발휘하는 팀. 어설픈 대시, 어색한 웃음은 리와인드! 뜨거웠던 밤은 더욱 뜨겁게 리플레이! 꿈에 그리던 그녀와 매일매일 최고의 순간을 보낸다. 하지만 그와 그녀의 사랑이 완벽해질수록 팀을 둘러싼 주변 상황들은 미묘하게 엇갈리고, 예상치 못한 사건들이 여기저기 나타나기 시작하는데… 어떠한 순간을 다시 살게 된다면, 과연 완벽한 사랑을 이룰 수 있을까?","레이첼 맥아담스,빌 나이,돔놀 글리슨,톰 홀랜더,마고 로비,리디아 윌슨,톰 휴즈",,영화,멜로,영화,,"어바웃 타임 레이첼 맥아담스, 돔놀 글리슨, 빌 나이 뭉쳤다. 최강 로맨스. 귀로 느끼는 감동. OST도 명품. 사랑이 완벽해 질수록 팀을 둘러싼 주변 상황들은 미묘하게 엇갈리고, 예상치 못한 사건들이 여기저기 나타나기 시작하는데... 과연 완벽한 사랑을 이룰 수 있을까.",어바웃타임
